rep,n_paths,family,scenario,n_loss,upper_95,d_upper,d_lower
37,5000,Reporting artifact,round 0.01,2447,0.05598692276256641,0.009319579979147008,0.050896461213246674
37,5000,Reporting artifact,round 0.05,2447,0.05435226808336739,0.02778912954638335,0.06158453875808896
37,5000,Reporting artifact,coarsen m = 5,2447,0.05067429505516959,0.0025213946524642594,0.1074785451573354
37,5000,Reporting artifact,coarsen m = 10,2447,0.047813649366571315,0.001008125495252754,0.15030734262942433
37,5000,Reporting artifact,coarsen m = 10 + round 0.05,2447,0.04577033101757254,0.020433183489987794,0.15324887617490793
38,5000,Null,Null,2459,0.04554697031313542,0.0019092860428320257,0.043657565011556355
38,5000,Underreaction,beta = 0.8,2459,0.026026840178934526,0,0.09585961058155279
38,5000,Underreaction,beta = 0.9,2459,0.03456689711264742,4.883231795650422e-4,0.05931483332486942
38,5000,Overreaction,beta = 1.1,2459,0.05490036600244002,0.01650457807700334,0.06201721982501182
38,5000,Overreaction,beta = 1.2,2459,0.07320048800325335,0.04180387240204453,0.07963749974310552
38,5000,Predictable drift,delta = 0.25,2459,0.04920699471329809,0.00571759834375396,0.04400058583856095
38,5000,Predictable drift,delta = 0.5,2459,0.052867019113460756,0.012955593753633088,0.04448446341966251
38,5000,Predictable drift,delta = 1.0,2459,0.06832045546970313,0.029991908148171653,0.045644369414269616
38,5000,Latency,eta = 0.5,2459,0.04432696217974787,8.839289340939471e-4,0.04810804643094099
38,5000,Latency,eta = 1.0,2459,0.04310695404636031,8.652510551473425e-4,0.0452062641943127
38,5000,Smoothing,lambda = 0.3,2459,0.04351362342415616,8.521914354147064e-4,0.05462793354155454
38,5000,Smoothing,lambda = 0.5,2459,0.041886945912972755,8.2444316235597e-4,0.07217784020734494
38,5000,Smoothing,lambda = 0.8,2459,0.03578690524603497,5.694721080500287e-4,0.12656617591226896
38,5000,Reporting artifact,round 0.01,2459,0.045953639690931275,0.002724007995970612,0.045166100491948163
38,5000,Reporting artifact,round 0.05,2459,0.045953639690931275,0.024400162667751135,0.05896705978039842
38,5000,Reporting artifact,coarsen m = 5,2459,0.03944692964619764,8.485564424587366e-4,0.0948310281661767
38,5000,Reporting artifact,coarsen m = 10,2459,0.037820252135014235,8.485564424587366e-4,0.13577268862794414
38,5000,Reporting artifact,coarsen m = 10 + round 0.05,2459,0.04026026840178935,0.019926799511996718,0.14802765351769
39,5000,Null,Null,2503,0.05313623651618058,0.009397979714408922,0.04752172588684701
39,5000,Underreaction,beta = 0.8,2503,0.02556931681981622,9.236520644995139e-6,0.07131078893360765
39,5000,Underreaction,beta = 0.9,2503,0.03995205753096284,2.3520391883580238e-4,0.04520168137230783
39,5000,Overreaction,beta = 1.1,2503,0.07151418298042349,0.03575428631444866,0.05992808629644415
39,5000,Overreaction,beta = 1.2,2503,0.08629644426687974,0.062110545192871514,0.07510986815821004
39,5000,Predictable drift,delta = 0.25,2503,0.058330003995205756,0.01892177856652133,0.047918933063031605
39,5000,Predictable drift,delta = 0.5,2503,0.06791849780263684,0.028781985260623588,0.047916619669296584
39,5000,Predictable drift,delta = 1.0,2503,0.08310027966440271,0.04692786787533598,0.04822977056119608
39,5000,Latency,eta = 0.5,2503,0.05113863363963244,0.006293301179243205,0.05262848230477396
39,5000,Latency,eta = 1.0,2503,0.05073911306432281,0.006679706569893473,0.050983098382359815
39,5000,Smoothing,lambda = 0.3,2503,0.04994007191370355,0.004324768880102026,0.06179194057107837
39,5000,Smoothing,lambda = 0.5,2503,0.04714342788653616,0.0021761201062651114,0.07808393336630759
39,5000,Smoothing,lambda = 0.8,2503,0.03995205753096284,2.1045712497491653e-4,0.12630377494948009
39,5000,Reporting artifact,round 0.01,2503,0.05113863363963244,0.00869641449299341,0.04780707072591863
39,5000,Reporting artifact,round 0.05,2503,0.05233719536556133,0.029165001997602857,0.061390770286446
39,5000,Reporting artifact,coarsen m = 5,2503,0.04794246903715541,0.0021541217790187472,0.10221209506474259
39,5000,Reporting artifact,coarsen m = 10,2503,0.042748701558130243,8.69096386827084e-4,0.13903316020775058
39,5000,Reporting artifact,coarsen m = 10 + round 0.05,2503,0.041550139832201356,0.02277267279264883,0.1436412166457716
40,5000,Null,Null,2516,0.04570747217806041,6.979921857178661e-4,0.042527821939586534
40,5000,Underreaction,beta = 0.8,2516,0.018680445151033388,0,0.08145188055276276
40,5000,Underreaction,beta = 0.9,2516,0.033386327503974564,2.0088380547500506e-4,0.05020126845405337
40,5000,Overreaction,beta = 1.1,2516,0.06160572337042925,0.019760341756015154,0.05484896661367238
40,5000,Overreaction,beta = 1.2,2516,0.08068362480127186,0.04730918048950283,0.07432432432432422
40,5000,Predictable drift,delta = 0.25,2516,0.051271860095389504,0.007454815577459084,0.04241088249781771
40,5000,Predictable drift,delta = 0.5,2516,0.06001589825119237,0.015501197516951448,0.042527821939586534
40,5000,Predictable drift,delta = 1.0,2516,0.07352941176470588,0.031891202213641834,0.04375273372583101
40,5000,Latency,eta = 0.5,2516,0.04372019077901431,6.160224538619419e-4,0.0458659709970451
40,5000,Latency,eta = 1.0,2516,0.04372019077901431,6.1896420137042e-4,0.0437201907790142
40,5000,Smoothing,lambda = 0.3,2516,0.04292527821939587,6.142023967231625e-4,0.05721420486305501
40,5000,Smoothing,lambda = 0.5,2516,0.03934817170111288,5.638474826268336e-4,0.07304878676222701
40,5000,Smoothing,lambda = 0.8,2516,0.035373608903020666,1.6205876502906058e-4,0.12485546468398934
40,5000,Reporting artifact,round 0.01,2516,0.046104928457869634,0.0051669316375199115,0.042925278219395756
40,5000,Reporting artifact,round 0.05,2516,0.0417329093799682,0.01709062003179651,0.05763116057233693
40,5000,Reporting artifact,coarsen m = 5,2516,0.040937996820349765,4.3797385364707786e-4,0.09499205087440371
40,5000,Reporting artifact,coarsen m = 10,2516,0.03577106518282989,4.3797385364707786e-4,0.13675841739509073
40,5000,Reporting artifact,coarsen m = 10 + round 0.05,2516,0.03696343402225755,0.01629570747217801,0.14096090120588683
41,5000,Null,Null,2521,0.03927013090043634,9.421933127137239e-4,0.050656854557774966
41,5000,Underreaction,beta = 0.8,2521,0.01824672748909163,0,0.09431090400147657
41,5000,Underreaction,beta = 0.9,2521,0.029353431178103927,0,0.06913929646102102
41,5000,Overreaction,beta = 1.1,2521,0.0531535105117017,0.011036995610219869,0.06447557460918221
41,5000,Overreaction,beta = 1.2,2521,0.06664022213407378,0.03846506447878051,0.08647362157873849
41,5000,Predictable drift,delta = 0.25,2521,0.04641015470051567,0.0013247624962471338,0.0488270967784914
41,5000,Predictable drift,delta = 0.5,2521,0.0531535105117017,0.005992927182297159,0.046699894301181044
41,5000,Predictable drift,delta = 1.0,2521,0.0634668782229274,0.0263297137217664,0.047296851790854834
41,5000,Latency,eta = 0.5,2521,0.038080126933756446,8.907535960560597e-4,0.05798588814955741
41,5000,Latency,eta = 1.0,2521,0.03728679095596985,9.053952694793033e-4,0.05699807000965407
41,5000,Smoothing,lambda = 0.3,2521,0.03649345497818326,8.72987299153416e-4,0.0683887069294023
41,5000,Smoothing,lambda = 0.5,2521,0.03451011503371678,8.477246558036278e-4,0.08555656983661214
41,5000,Smoothing,lambda = 0.8,2521,0.03094010313367711,4.8075112753986904e-4,0.13851350867280854
41,5000,Reporting artifact,round 0.01,2521,0.04006346687822293,0.004760015866719591,0.050827361662293236
41,5000,Reporting artifact,round 0.05,2521,0.042443474811582706,0.01864339547798488,0.05632685442284797
41,5000,Reporting artifact,coarsen m = 5,2521,0.03570011900039667,9.145225249347355e-4,0.10313367711225693
41,5000,Reporting artifact,coarsen m = 10,2521,0.03292344307814359,9.145225249347355e-4,0.14280047600158657
41,5000,Reporting artifact,coarsen m = 10 + round 0.05,2521,0.03451011503371678,0.014280047600158663,0.1475604918683061
42,5000,Null,Null,2506,0.0426975259377494,0.001354373527106656,0.04828411811652024
42,5000,Underreaction,beta = 0.8,2506,0.017956903431763767,1.132571719508757e-5,0.08316445552587493
42,5000,Underreaction,beta = 0.9,2506,0.029529130087789304,3.885923835322824e-4,0.04766949678921262
42,5000,Overreaction,beta = 1.1,2506,0.05985634477254589,0.02244879754480511,0.06399317636547305
42,5000,Overreaction,beta = 1.2,2506,0.07382282521947327,0.048994344025244496,0.07901037509976046
42,5000,Predictable drift,delta = 0.25,2506,0.05027932960893855,0.005955826529415065,0.04868065852561322
42,5000,Predictable drift,delta = 0.5,2506,0.05666400638467677,0.016448145969689465,0.049063942136032386
42,5000,Predictable drift,delta = 1.0,2506,0.07023144453312051,0.03304327460293044,0.04903563540010259
42,5000,Latency,eta = 0.5,2506,0.04229848363926576,0.0013540526765505323,0.054153007529899364
42,5000,Latency,eta = 1.0,2506,0.041500399042298484,0.0012930366847719865,0.049880287310454796
42,5000,Smoothing,lambda = 0.3,2506,0.040702314445331206,0.001277140482336514,0.06370962012917838
42,5000,Smoothing,lambda = 0.5,2506,0.03990422984836393,0.0011234418444827643,0.07936235175575337
42,5000,Smoothing,lambda = 0.8,2506,0.03232242617717478,5.404552536163454e-4,0.1298294425948817
42,5000,Reporting artifact,round 0.01,2506,0.0446927374301676,0.0027932960893854997,0.05022447147194427
42,5000,Reporting artifact,round 0.05,2506,0.041500399042298484,0.02154828411811649,0.06264964086193126
42,5000,Reporting artifact,coarsen m = 5,2506,0.040702314445331206,9.576745538106834e-4,0.10055865921787699
42,5000,Reporting artifact,coarsen m = 10,2506,0.035115722266560255,8.110573243593766e-4,0.14485235434956095
42,5000,Reporting artifact,coarsen m = 10 + round 0.05,2506,0.03272146847565842,0.016360734237829244,0.15462722894418496
43,5000,Null,Null,2446,0.0437448896156991,0.0011833378805307104,0.052869383751494366
