league,analysis,sample,estimand,threshold,estimate,ci_lower,ci_upper,p_value,n,n_games,replicates,seed,note
nfl,fixed_clock,locf,gap_t14_bin01,0.7000000000000001,-0.0014586956521739118,-0.07318706825405857,0.07026967694971076,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin02,0.7000000000000001,-0.025279459459459468,-0.16347117705702582,0.11291225813810687,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin03,0.7000000000000001,0.004459999999999994,-0.22301923195841242,0.2319392319584124,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin04,0.7000000000000001,0.017000540540540513,-0.25008951339862306,0.2840905944797041,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin05,0.7000000000000001,-0.032039130434782584,-0.30420052198496367,0.24012226111539853,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin06,0.7000000000000001,0.0017421621621621915,-0.2506178490961708,0.2541021734204951,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin07,0.7000000000000001,0.0341827027027027,-0.1796927463836634,0.24805815178906881,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin08,0.7000000000000001,0.030274054054054055,-0.13046194592446095,0.19101005403256907,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin09,0.7000000000000001,-0.01133513513513513,-0.1433237180800985,0.12065344780982824,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t14_bin10,0.7000000000000001,0.007749729729729727,0.00423840306597377,0.011261056393485683,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin01,0.75,0.0056048913043478255,-0.0630278757814764,0.07423765839017205,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin02,0.75,-0.006468648648648651,-0.14486914841492787,0.13193185111763056,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin03,0.75,-0.01215243243243243,-0.22652079134792283,0.20221592648305795,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin04,0.75,-0.028896756756756747,-0.27755001632045473,0.21975650280694126,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin05,0.75,0.015969021739130448,-0.25663501467826316,0.28857305815652406,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin06,0.75,0.005380540540540555,-0.26424529202326696,0.27500637310434806,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin07,0.75,-0.008270270270270266,-0.23889799887325555,0.222357458332715,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin08,0.75,0.04714098360655736,-0.08442985393607869,0.1787118211491934,,183,183,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin09,0.75,4.839572192513557e-4,-0.1018437190097451,0.10281163344824783,,187,187,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t15_bin10,0.75,-0.006835135135135141,-0.06273963039008158,0.0490693601198113,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin01,0.8,-0.006445054945054945,-0.009853851878946638,-0.0030362580111632526,,182,182,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin02,0.8,-0.006939247311827954,-0.12299937634351794,0.10912088171986205,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin03,0.8,0.009539784946236555,-0.19600065827589988,0.215080228168373,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin04,0.8,-0.02028315217391302,-0.2679746766689469,0.22740837232112085,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin05,0.8,-0.009987567567567572,-0.2791916896876228,0.25921655455248765,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin06,0.8,0.05858486486486486,-0.19701304608046116,0.3141827758101909,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin07,0.8,0.003714594594594608,-0.21007273345511948,0.2175019226443087,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin08,0.8,0.002525405405405407,-0.154307749439832,0.15935856025064282,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin09,0.8,2.2594594594595706e-4,-0.08847250847888403,0.08892440037077594,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t16_bin10,0.8,0.002240540540540539,0.0011712514024402544,0.0033098296786408235,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin01,0.8500000000000001,-0.0030830601092896176,-0.004709450046685257,-0.0014566701718939782,,183,183,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin02,0.8500000000000001,-0.009455913978494615,-0.09553773666604347,0.07662590870905424,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin03,0.8500000000000001,0.0018481081081081173,-0.17943244438915004,0.18312866060536628,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin04,0.8500000000000001,-0.02456594594594593,-0.2645112950954227,0.21537940320353083,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin05,0.8500000000000001,0.00523206521739133,-0.27002429602742467,0.28048842646220734,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin06,0.8500000000000001,0.026967027027027017,-0.22180049337318195,0.27573454742723597,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin07,0.8500000000000001,0.034489729729729725,-0.14770389485685703,0.21668335431631647,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin08,0.8500000000000001,0.002250270270270258,-0.12817551729792923,0.13267605783846972,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin09,0.8500000000000001,-0.007888586956521752,-0.09370098110738995,0.07792380719434644,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t17_bin10,0.8500000000000001,0.0011252688172043006,9.476541281749564e-4,0.0013028835062336448,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin01,0.9,-0.0010830601092896176,-0.0012224316566214481,-9.43688561957787e-4,,183,183,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin02,0.9,-0.0018844086021505388,-0.07066218324373416,0.06689336603943308,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin03,0.9,-0.01645297297297297,-0.1663914972975247,0.13348555135157877,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin04,0.9,-0.007479999999999988,-0.24738276222802313,0.23242276222802316,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin05,0.9,0.06724510869565216,-0.21346412824251665,0.34795434563382094,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin06,0.9,-0.012105405405405422,-0.26644131038988933,0.24223049957907847,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin07,0.9,-0.02746162162162163,-0.2247142865367732,0.16979104329352993,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin08,0.9,-0.0038324324324324434,-0.12831848906149648,0.12065362419663159,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t18_bin09,0.9,0.0031308108108108108,0.0017209710533478753,0.004540650568273746,,370,370,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t19_bin01,0.95,6.461956521739102e-4,-0.019672290308411264,0.020964681612759085,,368,368,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t19_bin02,0.95,0.006336021505376341,-0.13471933299931194,0.14739137601006463,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t19_bin03,0.95,-0.017737297297297273,-0.2348290470275524,0.19935445243295782,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t19_bin04,0.95,0.05178260869565219,-0.2188055099695073,0.3223707273608117,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t19_bin05,0.95,-0.012208648648648636,-0.25651921821420626,0.23210192091690898,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t19_bin06,0.95,-0.006501086956521742,-0.1763442593551516,0.16334208544210813,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t19_bin07,0.95,-0.013177900552486183,-0.10148258813649916,0.07512678703152678,,181,181,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t19_bin08,0.95,0.0010503999999999995,9.753084233619564e-4,0.0011254915766380426,,375,375,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock_summary,linear,rms_gap,,0.028649031097553106,,,,197,,9999,20260815,Descriptive RMS gap across fixed-time adaptive bins
nfl,fixed_clock_summary,locf,rms_gap,,0.026115175795376342,,,,197,,9999,20260815,Descriptive RMS gap across fixed-time adaptive bins
nfl,leave_one_season_out,2018,D_upper,,0.016512850546582303,,,,1594,,9999,20260815,Descriptive; seven seasons do not support season-level inference
nfl,leave_one_season_out,2018,tail_excess,0.95,-0.006712672521957341,,,,1594,,9999,20260815,Descriptive
nfl,leave_one_season_out,2019,D_upper,,0.012608219470823079,,,,1593,,9999,20260815,Descriptive; seven seasons do not support season-level inference
nfl,leave_one_season_out,2019,tail_excess,0.95,-0.0029190207156308892,,,,1593,,9999,20260815,Descriptive
nfl,leave_one_season_out,2020,D_upper,,0.014464691475911395,,,,1593,,9999,20260815,Descriptive; seven seasons do not support season-level inference
nfl,leave_one_season_out,2020,tail_excess,0.95,-0.010451977401129943,,,,1593,,9999,20260815,Descriptive
nfl,leave_one_season_out,2021,D_upper,,0.012977356250319594,,,,1577,,9999,20260815,Descriptive; seven seasons do not support season-level inference
nfl,leave_one_season_out,2021,tail_excess,0.95,-0.003075459733671529,,,,1577,,9999,20260815,Descriptive
nfl,leave_one_season_out,2022,D_upper,,0.007865370119961468,,,,1579,,9999,20260815,Descriptive; seven seasons do not support season-level inference
nfl,leave_one_season_out,2022,tail_excess,0.95,-0.008201393286890443,,,,1579,,9999,20260815,Descriptive
nfl,leave_one_season_out,2023,D_upper,,0.024201900218894123,,,,1576,,9999,20260815,Descriptive; seven seasons do not support season-level inference
nfl,leave_one_season_out,2023,tail_excess,0.95,-0.004314720812182746,,,,1576,,9999,20260815,Descriptive
nfl,leave_one_season_out,2024,D_upper,,0.0254009485623945,,,,1576,,9999,20260815,Descriptive; seven seasons do not support season-level inference
nfl,leave_one_season_out,2024,tail_excess,0.95,1.2690355329948722e-4,,,,1576,,9999,20260815,Descriptive
nfl,artifact_audit,exact_one_correction,patched_games,,4,,,,1848,,9999,20260815,
nfl,missingness,2018,feed_coverage,,1,,,,254,,9999,20260815,schedule inventory
nfl,missingness,2019,feed_coverage,,1,,,,255,,9999,20260815,schedule inventory
nfl,missingness,2020,feed_coverage,,1,,,,255,,9999,20260815,schedule inventory
nfl,missingness,2021,feed_coverage,,1,,,,271,,9999,20260815,schedule inventory
nfl,missingness,2022,feed_coverage,,1,,,,269,,9999,20260815,schedule inventory
nfl,missingness,2023,feed_coverage,,1,,,,272,,9999,20260815,schedule inventory
nfl,missingness,2024,feed_coverage,,1,,,,272,,9999,20260815,schedule inventory
